    HO_hw     eMax  Protons Neutrons         Orbital         Energy_GS                 dEnergy                Energy                   1p_norm
----------------------------------------------------------------------------------------------------------------------------------------------------------
    20.0       6       8       8             0d3/2p         -162.3668088159            5.9384578423         -156.4283509736            0.9678743459
    20.0       6       8       8             1d3/2p         -162.3668088159           17.3832196409         -144.9835891750            0.4530942752
    20.0       6       8       8             2d3/2p         -162.3668088159           20.3340936693         -142.0327151466            0.1855071511
    20.0       6       8       8             1p3/2p         -162.3668088159            2.8760955062         -159.4907133097            0.5176746504
    20.0       6       8       8             2p3/2p         -162.3668088159            4.7851294388         -157.5816793771            0.2911073091
    20.0       6       8       8             1p1/2p         -162.3668088159            4.5937495884         -157.7730592275            0.4582246425
    20.0       6       8       8             2p1/2p         -162.3668088159           12.7237978217         -149.6430109941            0.5043620969
    20.0       6       8       8             0f7/2p         -162.3668088159            2.2364750793         -160.1303337365            0.5551059746
    20.0       6       8       8             1f7/2p         -162.3668088159           17.8623146095         -144.5044942063            0.6223211257
    20.0       6       8       8             0f5/2p         -162.3668088159            3.7016760778         -158.6651327380            0.1654525441
    20.0       6       8       8             1f5/2p         -162.3668088159           12.0627363723         -150.3040724436            0.5582515542
    20.0       6       8       8             0g9/2p         -162.3668088159           17.4173496602         -144.9494591556            0.5184018449
    20.0       6       8       8             1g9/2p         -162.3668088159           32.0315680709         -130.3352407450            0.3400266250
    20.0       6       8       8             0g7/2p         -162.3668088159           22.4498711990         -139.9169376168            0.3791455366
    20.0       6       8       8             1g7/2p         -162.3668088159           25.1391831276         -137.2276256882            0.4331445496
    20.0       6       8       8             0h11/2p         -162.3668088159           22.0461806151         -140.3206282008            0.0628487435
    20.0       6       8       8             0h9/2p         -162.3668088159           20.1875723815         -142.1792364344            0.0395488556
    20.0       6       8       8             0i13/2p         -162.3668088159           35.8224496423         -126.5443591735            0.0750091957
    20.0       6       8       8             0i11/2p         -162.3668088159           36.4381654767         -125.9286433391            0.0432358492
    20.0       6       8       8             0d5/2n         -162.3668088159           -7.3139007114         -169.6807095272            0.9814129582
    20.0       6       8       8             1d5/2n         -162.3668088159           11.6373575976         -150.7294512183            0.5521885090
    20.0       6       8       8             2d5/2n         -162.3668088159           18.7896798071         -143.5771290088            0.1387570815
    20.0       6       8       8             1s1/2n         -162.3668088159           -6.0237963751         -168.3906051910            0.9728708966
    20.0       6       8       8             2s1/2n         -162.3668088159           11.8089293006         -150.5578795152            0.5428194863
    20.0       6       8       8             3s1/2n         -162.3668088159           18.1848269541         -144.1819818618            0.1684353846
    20.0       6       8       8             0d3/2n         -162.3668088159            2.1974227802         -160.1693860357            0.9672044981
    20.0       6       8       8             1d3/2n         -162.3668088159           13.8744823859         -148.4923264300            0.4545727929
    20.0       6       8       8             2d3/2n         -162.3668088159           16.9298995664         -145.4369092495            0.1807965648
    20.0       6       8       8             1p3/2n         -162.3668088159           -1.2716847231         -163.6384935389            0.5056503405
    20.0       6       8       8             2p3/2n         -162.3668088159            0.8856916762         -161.4811171396            0.3031526217
